"id","gameType","name","supertype","setName","setCode","cardNumber","rarity","imageUrl","pokemonTcgId","language","createdAt","setId"
"cmm8py0ai0equ12pmatbx8vx7","POKEMON","Zapdos",,"SM Black Star Promos","smp","SM145","Promo","https://images.pokemontcg.io/smp/SM145_hires.png","smp-SM145","EN","2026-03-02 05:08:47.994","cmm8prjqv002u12pmsyjapppq"
"cmm8py0bd0eqw12pmuy7hzggz","POKEMON","Leafeon-GX",,"SM Black Star Promos","smp","SM146","Promo","https://images.pokemontcg.io/smp/SM146_hires.png","smp-SM146","EN","2026-03-02 05:08:48.025","cmm8prjqv002u12pmsyjapppq"
"cmm8py0c80eqy12pmggq7nrd1","POKEMON","Glaceon-GX",,"SM Black Star Promos","smp","SM147","Promo","https://images.pokemontcg.io/smp/SM147_hires.png","smp-SM147","EN","2026-03-02 05:08:48.057","cmm8prjqv002u12pmsyjapppq"
"cmm8py0d40er012pmhjs26q50","POKEMON","Champions Festival",,"SM Black Star Promos","smp","SM148","Promo","https://images.pokemontcg.io/smp/SM148_hires.png","smp-SM148","EN","2026-03-02 05:08:48.088","cmm8prjqv002u12pmsyjapppq"
"cmm8py0e00er212pmmhwk63bu","POKEMON","Suicune",,"SM Black Star Promos","smp","SM149","Promo","https://images.pokemontcg.io/smp/SM149_hires.png","smp-SM149","EN","2026-03-02 05:08:48.12","cmm8prjqv002u12pmsyjapppq"
"cmm8py0ev0er412pmsei271xt","POKEMON","Raikou",,"SM Black Star Promos","smp","SM150","Promo","https://images.pokemontcg.io/smp/SM150_hires.png","smp-SM150","EN","2026-03-02 05:08:48.151","cmm8prjqv002u12pmsyjapppq"
"cmm8py0gm0er812pm7ux2baqf","POKEMON","Tapu Lele",,"SM Black Star Promos","smp","SM152","Promo","https://images.pokemontcg.io/smp/SM152_hires.png","smp-SM152","EN","2026-03-02 05:08:48.214","cmm8prjqv002u12pmsyjapppq"
"cmm8py0hi0era12pmbq0s0dfb","POKEMON","Rowlet",,"SM Black Star Promos","smp","SM153","Promo","https://images.pokemontcg.io/smp/SM153_hires.png","smp-SM153","EN","2026-03-02 05:08:48.246","cmm8prjqv002u12pmsyjapppq"
"cmm8py0id0erc12pmfokowo55","POKEMON","Salandit",,"SM Black Star Promos","smp","SM154","Promo","https://images.pokemontcg.io/smp/SM154_hires.png","smp-SM154","EN","2026-03-02 05:08:48.278","cmm8prjqv002u12pmsyjapppq"
"cmm8py0ja0ere12pm6np0nstw","POKEMON","Kingdra-GX",,"SM Black Star Promos","smp","SM155","Promo","https://images.pokemontcg.io/smp/SM155_hires.png","smp-SM155","EN","2026-03-02 05:08:48.31","cmm8prjqv002u12pmsyjapppq"
"cmm8py0k50erg12pm1y2su48w","POKEMON","Dragonite-GX",,"SM Black Star Promos","smp","SM156","Promo","https://images.pokemontcg.io/smp/SM156_hires.png","smp-SM156","EN","2026-03-02 05:08:48.342","cmm8prjqv002u12pmsyjapppq"
"cmm8py0l10eri12pmsbynlxjx","POKEMON","Pikachu",,"SM Black Star Promos","smp","SM157","Promo","https://images.pokemontcg.io/smp/SM157_hires.png","smp-SM157","EN","2026-03-02 05:08:48.374","cmm8prjqv002u12pmsyjapppq"
"cmm8py0lx0erk12pmodlhlkqp","POKEMON","Charizard",,"SM Black Star Promos","smp","SM158","Promo","https://images.pokemontcg.io/smp/SM158_hires.png","smp-SM158","EN","2026-03-02 05:08:48.405","cmm8prjqv002u12pmsyjapppq"
"cmm8py0ms0erm12pmmwgjjd2b","POKEMON","Zapdos",,"SM Black Star Promos","smp","SM159","Promo","https://images.pokemontcg.io/smp/SM159_hires.png","smp-SM159","EN","2026-03-02 05:08:48.437","cmm8prjqv002u12pmsyjapppq"
"cmm8py0no0ero12pmyx8910o5","POKEMON","Nidoqueen",,"SM Black Star Promos","smp","SM160","Promo","https://images.pokemontcg.io/smp/SM160_hires.png","smp-SM160","EN","2026-03-02 05:08:48.468","cmm8prjqv002u12pmsyjapppq"
"cmm8py0oj0erq12pmpb4nk51s","POKEMON","Jirachi",,"SM Black Star Promos","smp","SM161","Promo","https://images.pokemontcg.io/smp/SM161_hires.png","smp-SM161","EN","2026-03-02 05:08:48.499","cmm8prjqv002u12pmsyjapppq"
"cmm8py0pf0ers12pmgeipkatu","POKEMON","Pikachu",,"SM Black Star Promos","smp","SM162","Promo","https://images.pokemontcg.io/smp/SM162_hires.png","smp-SM162","EN","2026-03-02 05:08:48.531","cmm8prjqv002u12pmsyjapppq"
"cmm8py0qb0eru12pmprwq9ew7","POKEMON","Mimikyu",,"SM Black Star Promos","smp","SM163","Promo","https://images.pokemontcg.io/smp/SM163_hires.png","smp-SM163","EN","2026-03-02 05:08:48.563","cmm8prjqv002u12pmsyjapppq"
"cmm8py0r70erw12pme1lydyfz","POKEMON","Deoxys",,"SM Black Star Promos","smp","SM164","Promo","https://images.pokemontcg.io/smp/SM164_hires.png","smp-SM164","EN","2026-03-02 05:08:48.595","cmm8prjqv002u12pmsyjapppq"
"cmm8py0s30ery12pmzbpmlshd","POKEMON","Ultra Necrozma",,"SM Black Star Promos","smp","SM165","Promo","https://images.pokemontcg.io/smp/SM165_hires.png","smp-SM165","EN","2026-03-02 05:08:48.627","cmm8prjqv002u12pmsyjapppq"
"cmm8py0sz0es012pmmrbfm21b","POKEMON","Magikarp & Wailord-GX",,"SM Black Star Promos","smp","SM166","Promo","https://images.pokemontcg.io/smp/SM166_hires.png","smp-SM166","EN","2026-03-02 05:08:48.659","cmm8prjqv002u12pmsyjapppq"
"cmm8py0tv0es212pm0jp2cyta","POKEMON","Celebi & Venusaur-GX",,"SM Black Star Promos","smp","SM167","Promo","https://images.pokemontcg.io/smp/SM167_hires.png","smp-SM167","EN","2026-03-02 05:08:48.691","cmm8prjqv002u12pmsyjapppq"
"cmm8py0ur0es412pm159fdyci","POKEMON","Pikachu & Zekrom-GX",,"SM Black Star Promos","smp","SM168","Promo","https://images.pokemontcg.io/smp/SM168_hires.png","smp-SM168","EN","2026-03-02 05:08:48.723","cmm8prjqv002u12pmsyjapppq"
"cmm8py0vm0es612pml6c2x8rr","POKEMON","Eevee & Snorlax-GX",,"SM Black Star Promos","smp","SM169","Promo","https://images.pokemontcg.io/smp/SM169_hires.png","smp-SM169","EN","2026-03-02 05:08:48.755","cmm8prjqv002u12pmsyjapppq"
"cmm8py0wi0es812pmo6924tyh","POKEMON","Detective Pikachu",,"SM Black Star Promos","smp","SM170","Promo","https://images.pokemontcg.io/smp/SM170_hires.png","smp-SM170","EN","2026-03-02 05:08:48.786","cmm8prjqv002u12pmsyjapppq"
"cmm8py0xd0esa12pmiyq9s2jp","POKEMON","Flareon-GX",,"SM Black Star Promos","smp","SM171","Promo","https://images.pokemontcg.io/smp/SM171_hires.png","smp-SM171","EN","2026-03-02 05:08:48.818","cmm8prjqv002u12pmsyjapppq"
"cmm8py0y90esc12pmyyukbe05","POKEMON","Vaporeon-GX",,"SM Black Star Promos","smp","SM172","Promo","https://images.pokemontcg.io/smp/SM172_hires.png","smp-SM172","EN","2026-03-02 05:08:48.85","cmm8prjqv002u12pmsyjapppq"
"cmm8py0z60ese12pmlzqu4ih6","POKEMON","Jolteon-GX",,"SM Black Star Promos","smp","SM173","Promo","https://images.pokemontcg.io/smp/SM173_hires.png","smp-SM173","EN","2026-03-02 05:08:48.882","cmm8prjqv002u12pmsyjapppq"
"cmm8py1010esg12pmhurrfog0","POKEMON","Eevee-GX",,"SM Black Star Promos","smp","SM174","Promo","https://images.pokemontcg.io/smp/SM174_hires.png","smp-SM174","EN","2026-03-02 05:08:48.914","cmm8prjqv002u12pmsyjapppq"
"cmm8py10x0esi12pma42vdyc8","POKEMON","Eevee-GX",,"SM Black Star Promos","smp","SM175","Promo","https://images.pokemontcg.io/smp/SM175_hires.png","smp-SM175","EN","2026-03-02 05:08:48.946","cmm8prjqv002u12pmsyjapppq"
"cmm8py11t0esk12pmuqwbmmnv","POKEMON","Eevee-GX",,"SM Black Star Promos","smp","SM176","Promo","https://images.pokemontcg.io/smp/SM176_hires.png","smp-SM176","EN","2026-03-02 05:08:48.977","cmm8prjqv002u12pmsyjapppq"
"cmm8py12p0esm12pm6fogk4xg","POKEMON","Meltan",,"SM Black Star Promos","smp","SM177","Promo","https://images.pokemontcg.io/smp/SM177_hires.png","smp-SM177","EN","2026-03-02 05:08:49.009","cmm8prjqv002u12pmsyjapppq"
"cmm8py13l0eso12pmpb2otxyw","POKEMON","Melmetal-GX",,"SM Black Star Promos","smp","SM178","Promo","https://images.pokemontcg.io/smp/SM178_hires.png","smp-SM178","EN","2026-03-02 05:08:49.041","cmm8prjqv002u12pmsyjapppq"
"cmm8py14g0esq12pm6ewx5i4z","POKEMON","Volcanion",,"SM Black Star Promos","smp","SM179","Promo","https://images.pokemontcg.io/smp/SM179_hires.png","smp-SM179","EN","2026-03-02 05:08:49.073","cmm8prjqv002u12pmsyjapppq"
"cmm8py15c0ess12pm7mxd7oyx","POKEMON","Stakataka",,"SM Black Star Promos","smp","SM180","Promo","https://images.pokemontcg.io/smp/SM180_hires.png","smp-SM180","EN","2026-03-02 05:08:49.105","cmm8prjqv002u12pmsyjapppq"
"cmm8py1680esu12pmrzketckg","POKEMON","Melmetal",,"SM Black Star Promos","smp","SM181","Promo","https://images.pokemontcg.io/smp/SM181_hires.png","smp-SM181","EN","2026-03-02 05:08:49.136","cmm8prjqv002u12pmsyjapppq"
"cmm8py1730esw12pm89nzlhwr","POKEMON","Persian",,"SM Black Star Promos","smp","SM182","Promo","https://images.pokemontcg.io/smp/SM182_hires.png","smp-SM182","EN","2026-03-02 05:08:49.168","cmm8prjqv002u12pmsyjapppq"
"cmm8py17z0esy12pm11dw6ksm","POKEMON","Pikachu",,"SM Black Star Promos","smp","SM183","Promo","https://images.pokemontcg.io/smp/SM183_hires.png","smp-SM183","EN","2026-03-02 05:08:49.2","cmm8prjqv002u12pmsyjapppq"
"cmm8py18v0et012pmxbhipl5l","POKEMON","Eevee",,"SM Black Star Promos","smp","SM184","Promo","https://images.pokemontcg.io/smp/SM184_hires.png","smp-SM184","EN","2026-03-02 05:08:49.231","cmm8prjqv002u12pmsyjapppq"
"cmm8py19r0et212pmlyc6egpg","POKEMON","Typhlosion",,"SM Black Star Promos","smp","SM185","Promo","https://images.pokemontcg.io/smp/SM185_hires.png","smp-SM185","EN","2026-03-02 05:08:49.263","cmm8prjqv002u12pmsyjapppq"
"cmm8py1an0et412pmbl9yb0gm","POKEMON","Flareon",,"SM Black Star Promos","smp","SM186","Promo","https://images.pokemontcg.io/smp/SM186_hires.png","smp-SM186","EN","2026-03-02 05:08:49.295","cmm8prjqv002u12pmsyjapppq"
"cmm8py1ce0et812pmw337hgcs","POKEMON","Kangaskhan-GX",,"SM Black Star Promos","smp","SM188","Promo","https://images.pokemontcg.io/smp/SM188_hires.png","smp-SM188","EN","2026-03-02 05:08:49.358","cmm8prjqv002u12pmsyjapppq"
"cmm8py1da0eta12pmdfsrbdwm","POKEMON","Blastoise-GX",,"SM Black Star Promos","smp","SM189","Promo","https://images.pokemontcg.io/smp/SM189_hires.png","smp-SM189","EN","2026-03-02 05:08:49.39","cmm8prjqv002u12pmsyjapppq"
"cmm8py1e60etc12pm74hbka8f","POKEMON","Detective Pikachu",,"SM Black Star Promos","smp","SM190","Promo","https://images.pokemontcg.io/smp/SM190_hires.png","smp-SM190","EN","2026-03-02 05:08:49.423","cmm8prjqv002u12pmsyjapppq"
"cmm8py1f20ete12pmxox7ncn2","POKEMON","Mewtwo & Mew-GX",,"SM Black Star Promos","smp","SM191","Promo","https://images.pokemontcg.io/smp/SM191_hires.png","smp-SM191","EN","2026-03-02 05:08:49.454","cmm8prjqv002u12pmsyjapppq"
"cmm8py1fy0etg12pmnji1b1g0","POKEMON","Lucario & Melmetal-GX",,"SM Black Star Promos","smp","SM192","Promo","https://images.pokemontcg.io/smp/SM192_hires.png","smp-SM192","EN","2026-03-02 05:08:49.486","cmm8prjqv002u12pmsyjapppq"
"cmm8py1gu0eti12pmqwgqg3vo","POKEMON","Garchomp & Giratina-GX",,"SM Black Star Promos","smp","SM193","Promo","https://images.pokemontcg.io/smp/SM193_hires.png","smp-SM193","EN","2026-03-02 05:08:49.518","cmm8prjqv002u12pmsyjapppq"
"cmm8py1hq0etk12pmvk3sj9rl","POKEMON","Detective Pikachu",,"SM Black Star Promos","smp","SM194","Promo","https://images.pokemontcg.io/smp/SM194_hires.png","smp-SM194","EN","2026-03-02 05:08:49.55","cmm8prjqv002u12pmsyjapppq"
"cmm8py1il0etm12pmcs1glcba","POKEMON","Charizard-GX",,"SM Black Star Promos","smp","SM195","Promo","https://images.pokemontcg.io/smp/SM195_hires.png","smp-SM195","EN","2026-03-02 05:08:49.581","cmm8prjqv002u12pmsyjapppq"
"cmm8py1jh0eto12pm6d7it2qx","POKEMON","Mewtwo-GX",,"SM Black Star Promos","smp","SM196","Promo","https://images.pokemontcg.io/smp/SM196_hires.png","smp-SM196","EN","2026-03-02 05:08:49.613","cmm8prjqv002u12pmsyjapppq"
"cmm8py1kc0etq12pmo097v47d","POKEMON","Greninja-GX",,"SM Black Star Promos","smp","SM197","Promo","https://images.pokemontcg.io/smp/SM197_hires.png","smp-SM197","EN","2026-03-02 05:08:49.644","cmm8prjqv002u12pmsyjapppq"
"cmm8py1l80ets12pmb0hee5oy","POKEMON","Bulbasaur",,"SM Black Star Promos","smp","SM198","Promo","https://images.pokemontcg.io/smp/SM198_hires.png","smp-SM198","EN","2026-03-02 05:08:49.676","cmm8prjqv002u12pmsyjapppq"
"cmm8py1m40etu12pmkfndhjn6","POKEMON","Psyduck",,"SM Black Star Promos","smp","SM199","Promo","https://images.pokemontcg.io/smp/SM199_hires.png","smp-SM199","EN","2026-03-02 05:08:49.708","cmm8prjqv002u12pmsyjapppq"
"cmm8py1mz0etw12pmbm0qa2ec","POKEMON","Snubbull",,"SM Black Star Promos","smp","SM200","Promo","https://images.pokemontcg.io/smp/SM200_hires.png","smp-SM200","EN","2026-03-02 05:08:49.74","cmm8prjqv002u12pmsyjapppq"
"cmm8py1nv0ety12pm62odgbtj","POKEMON","Reshiram & Charizard-GX",,"SM Black Star Promos","smp","SM201","Promo","https://images.pokemontcg.io/smp/SM201_hires.png","smp-SM201","EN","2026-03-02 05:08:49.772","cmm8prjqv002u12pmsyjapppq"
"cmm8py1or0eu012pm3sagkz0f","POKEMON","Amoonguss",,"SM Black Star Promos","smp","SM202","Promo","https://images.pokemontcg.io/smp/SM202_hires.png","smp-SM202","EN","2026-03-02 05:08:49.803","cmm8prjqv002u12pmsyjapppq"
"cmm8py1pn0eu212pmwtyyeolm","POKEMON","Tapu Fini",,"SM Black Star Promos","smp","SM203","Promo","https://images.pokemontcg.io/smp/SM203_hires.png","smp-SM203","EN","2026-03-02 05:08:49.836","cmm8prjqv002u12pmsyjapppq"
"cmm8py1qj0eu412pmgiigvoqu","POKEMON","Necrozma",,"SM Black Star Promos","smp","SM204","Promo","https://images.pokemontcg.io/smp/SM204_hires.png","smp-SM204","EN","2026-03-02 05:08:49.867","cmm8prjqv002u12pmsyjapppq"
"cmm8py1rf0eu612pmu4k0vle9","POKEMON","Terrakion",,"SM Black Star Promos","smp","SM205","Promo","https://images.pokemontcg.io/smp/SM205_hires.png","smp-SM205","EN","2026-03-02 05:08:49.899","cmm8prjqv002u12pmsyjapppq"
"cmm8py1sb0eu812pm013yf4ni","POKEMON","Pikachu",,"SM Black Star Promos","smp","SM206","Promo","https://images.pokemontcg.io/smp/SM206_hires.png","smp-SM206","EN","2026-03-02 05:08:49.932","cmm8prjqv002u12pmsyjapppq"
"cmm8py1t70eua12pmagy7sna4","POKEMON","Sudowoodo",,"SM Black Star Promos","smp","SM207","Promo","https://images.pokemontcg.io/smp/SM207_hires.png","smp-SM207","EN","2026-03-02 05:08:49.963","cmm8prjqv002u12pmsyjapppq"
"cmm8py1u20euc12pmm5oqlhby","POKEMON","Vikavolt",,"SM Black Star Promos","smp","SM208","Promo","https://images.pokemontcg.io/smp/SM208_hires.png","smp-SM208","EN","2026-03-02 05:08:49.995","cmm8prjqv002u12pmsyjapppq"
"cmm8py1uz0eue12pm0o520em1","POKEMON","Stakataka",,"SM Black Star Promos","smp","SM209","Promo","https://images.pokemontcg.io/smp/SM209_hires.png","smp-SM209","EN","2026-03-02 05:08:50.027","cmm8prjqv002u12pmsyjapppq"
"cmm8py1vu0eug12pmyrth180f","POKEMON","Moltres & Zapdos & Articuno-GX",,"SM Black Star Promos","smp","SM210","Promo","https://images.pokemontcg.io/smp/SM210_hires.png","smp-SM210","EN","2026-03-02 05:08:50.059","cmm8prjqv002u12pmsyjapppq"
"cmm8py1wq0eui12pmf9lxkjbg","POKEMON","Charizard-GX",,"SM Black Star Promos","smp","SM211","Promo","https://images.pokemontcg.io/smp/SM211_hires.png","smp-SM211","EN","2026-03-02 05:08:50.091","cmm8prjqv002u12pmsyjapppq"
"cmm8py1xm0euk12pmmzpcexd0","POKEMON","Gyarados-GX",,"SM Black Star Promos","smp","SM212","Promo","https://images.pokemontcg.io/smp/SM212_hires.png","smp-SM212","EN","2026-03-02 05:08:50.122","cmm8prjqv002u12pmsyjapppq"
"cmm8py1yh0eum12pmaaqy4091","POKEMON","Raichu-GX",,"SM Black Star Promos","smp","SM213","Promo","https://images.pokemontcg.io/smp/SM213_hires.png","smp-SM213","EN","2026-03-02 05:08:50.154","cmm8prjqv002u12pmsyjapppq"
"cmm8py1zd0euo12pm9skd09vy","POKEMON","Mewtwo",,"SM Black Star Promos","smp","SM214","Promo","https://images.pokemontcg.io/smp/SM214_hires.png","smp-SM214","EN","2026-03-02 05:08:50.185","cmm8prjqv002u12pmsyjapppq"
"cmm8py2080euq12pm3v2it7cb","POKEMON","Mew",,"SM Black Star Promos","smp","SM215","Promo","https://images.pokemontcg.io/smp/SM215_hires.png","smp-SM215","EN","2026-03-02 05:08:50.217","cmm8prjqv002u12pmsyjapppq"
"cmm8py2140eus12pmyhu3c20t","POKEMON","Porygon-Z-GX",,"SM Black Star Promos","smp","SM216","Promo","https://images.pokemontcg.io/smp/SM216_hires.png","smp-SM216","EN","2026-03-02 05:08:50.248","cmm8prjqv002u12pmsyjapppq"
"cmm8py21z0euu12pm46l3se81","POKEMON","Trevenant & Dusknoir-GX",,"SM Black Star Promos","smp","SM217","Promo","https://images.pokemontcg.io/smp/SM217_hires.png","smp-SM217","EN","2026-03-02 05:08:50.28","cmm8prjqv002u12pmsyjapppq"
"cmm8py22u0euw12pmftvwglw2","POKEMON","Buzzwole",,"SM Black Star Promos","smp","SM218","Promo","https://images.pokemontcg.io/smp/SM218_hires.png","smp-SM218","EN","2026-03-02 05:08:50.311","cmm8prjqv002u12pmsyjapppq"
"cmm8py23r0euy12pm09tevj81","POKEMON","Entei",,"SM Black Star Promos","smp","SM219","Promo","https://images.pokemontcg.io/smp/SM219_hires.png","smp-SM219","EN","2026-03-02 05:08:50.343","cmm8prjqv002u12pmsyjapppq"
"cmm8py24m0ev012pmnzvcq39q","POKEMON","Phione",,"SM Black Star Promos","smp","SM220","Promo","https://images.pokemontcg.io/smp/SM220_hires.png","smp-SM220","EN","2026-03-02 05:08:50.374","cmm8prjqv002u12pmsyjapppq"
"cmm8py25i0ev212pmsrt544rh","POKEMON","Blacephalon",,"SM Black Star Promos","smp","SM221","Promo","https://images.pokemontcg.io/smp/SM221_hires.png","smp-SM221","EN","2026-03-02 05:08:50.406","cmm8prjqv002u12pmsyjapppq"
"cmm8py2830ev812pmzz1mql2e","POKEMON","Celebi",,"SM Black Star Promos","smp","SM224","Promo","https://images.pokemontcg.io/smp/SM224_hires.png","smp-SM224","EN","2026-03-02 05:08:50.5","cmm8prjqv002u12pmsyjapppq"
"cmm8py28z0eva12pm6ob23n00","POKEMON","Victini",,"SM Black Star Promos","smp","SM225","Promo","https://images.pokemontcg.io/smp/SM225_hires.png","smp-SM225","EN","2026-03-02 05:08:50.532","cmm8prjqv002u12pmsyjapppq"
"cmm8py29v0evc12pm4cpg93qr","POKEMON","Charizard",,"SM Black Star Promos","smp","SM226","Promo","https://images.pokemontcg.io/smp/SM226_hires.png","smp-SM226","EN","2026-03-02 05:08:50.563","cmm8prjqv002u12pmsyjapppq"
"cmm8py2ar0eve12pm975eyt8t","POKEMON","Pikachu",,"SM Black Star Promos","smp","SM227","Promo","https://images.pokemontcg.io/smp/SM227_hires.png","smp-SM227","EN","2026-03-02 05:08:50.596","cmm8prjqv002u12pmsyjapppq"
"cmm8py2bn0evg12pm46qa55nr","POKEMON","Armored Mewtwo",,"SM Black Star Promos","smp","SM228","Promo","https://images.pokemontcg.io/smp/SM228_hires.png","smp-SM228","EN","2026-03-02 05:08:50.627","cmm8prjqv002u12pmsyjapppq"
"cmm8py2cj0evi12pm8hqdw3wr","POKEMON","Venusaur & Snivy-GX",,"SM Black Star Promos","smp","SM229","Promo","https://images.pokemontcg.io/smp/SM229_hires.png","smp-SM229","EN","2026-03-02 05:08:50.659","cmm8prjqv002u12pmsyjapppq"
"cmm8py2df0evk12pmjjg5wkbe","POKEMON","Charizard & Braixen-GX",,"SM Black Star Promos","smp","SM230","Promo","https://images.pokemontcg.io/smp/SM230_hires.png","smp-SM230","EN","2026-03-02 05:08:50.691","cmm8prjqv002u12pmsyjapppq"
"cmm8py2ea0evm12pmn1zjn7s2","POKEMON","Champions Festival",,"SM Black Star Promos","smp","SM231","Promo","https://images.pokemontcg.io/smp/SM231_hires.png","smp-SM231","EN","2026-03-02 05:08:50.722","cmm8prjqv002u12pmsyjapppq"
"cmm8py2f50evo12pmmplob8wc","POKEMON","Pikachu-GX",,"SM Black Star Promos","smp","SM232","Promo","https://images.pokemontcg.io/smp/SM232_hires.png","smp-SM232","EN","2026-03-02 05:08:50.754","cmm8prjqv002u12pmsyjapppq"
"cmm8py2g10evq12pmf5rbn74w","POKEMON","Eevee-GX",,"SM Black Star Promos","smp","SM233","Promo","https://images.pokemontcg.io/smp/SM233_hires.png","smp-SM233","EN","2026-03-02 05:08:50.785","cmm8prjqv002u12pmsyjapppq"
"cmm8py2gx0evs12pmb220n6kh","POKEMON","Pikachu",,"SM Black Star Promos","smp","SM234","Promo","https://images.pokemontcg.io/smp/SM234_hires.png","smp-SM234","EN","2026-03-02 05:08:50.817","cmm8prjqv002u12pmsyjapppq"
"cmm8py2hs0evu12pmlrbopdu3","POKEMON","Eevee",,"SM Black Star Promos","smp","SM235","Promo","https://images.pokemontcg.io/smp/SM235_hires.png","smp-SM235","EN","2026-03-02 05:08:50.848","cmm8prjqv002u12pmsyjapppq"
"cmm8py2in0evw12pm6zeoyklq","POKEMON","Alolan Sandslash-GX",,"SM Black Star Promos","smp","SM236","Promo","https://images.pokemontcg.io/smp/SM236_hires.png","smp-SM236","EN","2026-03-02 05:08:50.879","cmm8prjqv002u12pmsyjapppq"
"cmm8py2ji0evy12pmi9fhaesr","POKEMON","Leafeon",,"SM Black Star Promos","smp","SM237","Promo","https://images.pokemontcg.io/smp/SM237_hires.png","smp-SM237","EN","2026-03-02 05:08:50.91","cmm8prjqv002u12pmsyjapppq"
"cmm8py2ke0ew012pmfde3nibv","POKEMON","Glaceon",,"SM Black Star Promos","smp","SM238","Promo","https://images.pokemontcg.io/smp/SM238_hires.png","smp-SM238","EN","2026-03-02 05:08:50.942","cmm8prjqv002u12pmsyjapppq"
"cmm8py2l90ew212pmsje7jwrj","POKEMON","Carracosta-GX",,"SM Black Star Promos","smp","SM239","Promo","https://images.pokemontcg.io/smp/SM239_hires.png","smp-SM239","EN","2026-03-02 05:08:50.974","cmm8prjqv002u12pmsyjapppq"
"cmm8py2m50ew412pm1tomrago","POKEMON","Espeon & Deoxys-GX",,"SM Black Star Promos","smp","SM240","Promo","https://images.pokemontcg.io/smp/SM240_hires.png","smp-SM240","EN","2026-03-02 05:08:51.005","cmm8prjqv002u12pmsyjapppq"
"cmm8py2nx0ew812pmvo2o0s4o","POKEMON","Eevee-GX",,"SM Black Star Promos","smp","SM242","Promo","https://images.pokemontcg.io/smp/SM242_hires.png","smp-SM242","EN","2026-03-02 05:08:51.069","cmm8prjqv002u12pmsyjapppq"
"cmm8py2ot0ewa12pmu1gwny1v","POKEMON","Regigigas",,"SM Black Star Promos","smp","SM243","Promo","https://images.pokemontcg.io/smp/SM243_hires.png","smp-SM243","EN","2026-03-02 05:08:51.101","cmm8prjqv002u12pmsyjapppq"
"cmm8py2po0ewc12pm91pugugw","POKEMON","Aipom",,"SM Black Star Promos","smp","SM244","Promo","https://images.pokemontcg.io/smp/SM244_hires.png","smp-SM244","EN","2026-03-02 05:08:51.132","cmm8prjqv002u12pmsyjapppq"
"cmm8py2qj0ewe12pm7ci25iwc","POKEMON","Mismagius",,"SM Black Star Promos","smp","SM245","Promo","https://images.pokemontcg.io/smp/SM245_hires.png","smp-SM245","EN","2026-03-02 05:08:51.164","cmm8prjqv002u12pmsyjapppq"
"cmm8py2rf0ewg12pm1f3uu8bu","POKEMON","Sabrina & Brycen",,"SM Black Star Promos","smp","SM246","Promo","https://images.pokemontcg.io/smp/SM246_hires.png","smp-SM246","EN","2026-03-02 05:08:51.196","cmm8prjqv002u12pmsyjapppq"
"cmm8py2sb0ewi12pmyy0vju4l","POKEMON","Reshiram & Charizard-GX",,"SM Black Star Promos","smp","SM247","Promo","https://images.pokemontcg.io/smp/SM247_hires.png","smp-SM247","EN","2026-03-02 05:08:51.227","cmm8prjqv002u12pmsyjapppq"
"cmm8py2t70ewk12pm76zsesna","POKEMON","Pikachu & Zekrom-GX",,"SM Black Star Promos","smp","SM248","Promo","https://images.pokemontcg.io/smp/SM248_hires.png","smp-SM248","EN","2026-03-02 05:08:51.259","cmm8prjqv002u12pmsyjapppq"
"cmm8py2u30ewm12pmq6h8qgcx","POKEMON","Bellsprout",,"Guardians Rising","sm2","1","Common","https://images.pokemontcg.io/sm2/1_hires.png","sm2-1","EN","2026-03-02 05:08:51.291","cmm8prjrq002v12pmqgmluohq"
